Path[0]Xgrid,21,Ygrid,5,Distance,38.4707681233427,Fdis,0.0259937622455018,Fitness,0,subcount,29,Sunev,2.57306435089065E-86
sub[0]Xgrid,5,Ygrid,2,38.6047009385243,indicator,0,sub[1]Xgrid,9,Ygrid,2,38.6047009385243,indicator,0,sub[2]Xgrid,21,Ygrid,5,38.6047009385243,indicator,0,
sub[0]Xgrid,5,Ygrid,2,38.5532051249477,indicator,0,sub[1]Xgrid,7,Ygrid,2,38.5532051249477,indicator,0,sub[2]Xgrid,21,Ygrid,5,38.5532051249477,indicator,0,
sub[0]Xgrid,5,Ygrid,2,38.6047009385243,indicator,0,sub[1]Xgrid,9,Ygrid,2,38.6047009385243,indicator,0,sub[2]Xgrid,21,Ygrid,5,38.6047009385243,indicator,0,
sub[0]Xgrid,5,Ygrid,2,38.5259963308297,indicator,0,sub[1]Xgrid,12,Ygrid,3,38.5259963308297,indicator,0,sub[2]Xgrid,21,Ygrid,5,38.5259963308297,indicator,0,
sub[0]Xgrid,5,Ygrid,2,39.0391034859838,indicator,0,sub[1]Xgrid,10,Ygrid,1,39.0391034859838,indicator,0,sub[2]Xgrid,21,Ygrid,5,39.0391034859838,indicator,0,
sub[0]Xgrid,21,Ygrid,5,38.5983441924134,indicator,0,sub[1]Xgrid,22,Ygrid,18,38.5983441924134,indicator,0,
sub[0]Xgrid,21,Ygrid,5,38.5324426024497,indicator,0,sub[1]Xgrid,21,Ygrid,9,38.5324426024497,indicator,0,
sub[0]Xgrid,21,Ygrid,5,38.4779816974688,indicator,0,sub[1]Xgrid,22,Ygrid,13,38.4779816974688,indicator,0,
sub[0]Xgrid,21,Ygrid,5,38.7793878069889,indicator,0,sub[1]Xgrid,21,Ygrid,16,38.7793878069889,indicator,0,
sub[0]Xgrid,21,Ygrid,5,38.7222170421765,indicator,0,sub[1]Xgrid,21,Ygrid,15,38.7222170421765,indicator,0,
sub[0]Xgrid,21,Ygrid,5,39.4848914230046,indicator,0,sub[1]Xgrid,20,Ygrid,18,39.4848914230046,indicator,0,
sub[0]Xgrid,21,Ygrid,5,38.9435879941707,indicator,0,sub[1]Xgrid,24,Ygrid,11,38.9435879941707,indicator,0,
sub[0]Xgrid,21,Ygrid,5,39.4848914230046,indicator,0,sub[1]Xgrid,20,Ygrid,18,39.4848914230046,indicator,0,
sub[0]Xgrid,21,Ygrid,5,38.7793878069889,indicator,0,sub[1]Xgrid,24,Ygrid,13,38.7793878069889,indicator,0,
sub[0]Xgrid,21,Ygrid,5,38.5983441924134,indicator,0,sub[1]Xgrid,23,Ygrid,11,38.5983441924134,indicator,0,
sub[0]Xgrid,21,Ygrid,5,41.4074679269317,indicator,1,sub[1]Xgrid,17,Ygrid,15,41.4074679269317,indicator,1,
sub[0]Xgrid,5,Ygrid,2,40.0572537860069,indicator,23,sub[1]Xgrid,14,Ygrid,0,40.0572537860069,indicator,23,sub[2]Xgrid,21,Ygrid,5,40.0572537860069,indicator,23,
sub[0]Xgrid,5,Ygrid,2,39.0391034859838,indicator,24,sub[1]Xgrid,10,Ygrid,1,39.0391034859838,indicator,24,sub[2]Xgrid,21,Ygrid,5,39.0391034859838,indicator,24,
sub[0]Xgrid,5,Ygrid,2,38.6047009385243,indicator,24,sub[1]Xgrid,9,Ygrid,2,38.6047009385243,indicator,24,sub[2]Xgrid,21,Ygrid,5,38.6047009385243,indicator,24,
sub[0]Xgrid,5,Ygrid,2,38.5506081598056,indicator,24,sub[1]Xgrid,8,Ygrid,3,38.5506081598056,indicator,24,sub[2]Xgrid,21,Ygrid,5,38.5506081598056,indicator,24,
sub[0]Xgrid,5,Ygrid,2,38.5324426024497,indicator,24,sub[1]Xgrid,6,Ygrid,2,38.5324426024497,indicator,24,sub[2]Xgrid,21,Ygrid,5,38.5324426024497,indicator,24,
sub[0]Xgrid,5,Ygrid,2,38.8511571675352,indicator,24,sub[1]Xgrid,14,Ygrid,2,38.8511571675352,indicator,24,sub[2]Xgrid,21,Ygrid,5,38.8511571675352,indicator,24,
sub[0]Xgrid,5,Ygrid,2,38.5770481257977,indicator,24,sub[1]Xgrid,8,Ygrid,2,38.5770481257977,indicator,24,sub[2]Xgrid,21,Ygrid,5,38.5770481257977,indicator,24,
sub[0]Xgrid,5,Ygrid,2,38.5324426024497,indicator,24,sub[1]Xgrid,6,Ygrid,2,38.5324426024497,indicator,24,sub[2]Xgrid,21,Ygrid,5,38.5324426024497,indicator,24,
Path[1]Xgrid,5,Ygrid,21,Distance,38.4707681233427,Fdis,0.0259937622455018,Fitness,0,subcount,34,Sunev,1.11002854073038E-83
sub[0]Xgrid,2,Ygrid,5,38.5506081598056,indicator,0,sub[1]Xgrid,3,Ygrid,8,38.5506081598056,indicator,0,sub[2]Xgrid,5,Ygrid,21,38.5506081598056,indicator,0,
sub[0]Xgrid,2,Ygrid,5,38.8793401475406,indicator,0,sub[1]Xgrid,4,Ygrid,8,38.8793401475406,indicator,0,sub[2]Xgrid,5,Ygrid,21,38.8793401475406,indicator,0,
sub[0]Xgrid,2,Ygrid,5,40.0572537860069,indicator,0,sub[1]Xgrid,0,Ygrid,14,40.0572537860069,indicator,0,sub[2]Xgrid,5,Ygrid,21,40.0572537860069,indicator,0,
sub[0]Xgrid,5,Ygrid,21,39.1341174845883,indicator,0,sub[1]Xgrid,15,Ygrid,20,39.1341174845883,indicator,0,
sub[0]Xgrid,5,Ygrid,21,38.5269563300939,indicator,0,sub[1]Xgrid,13,Ygrid,23,38.5269563300939,indicator,0,
sub[0]Xgrid,5,Ygrid,21,38.5770481257977,indicator,0,sub[1]Xgrid,11,Ygrid,21,38.5770481257977,indicator,0,
sub[0]Xgrid,5,Ygrid,21,38.6756905705819,indicator,0,sub[1]Xgrid,15,Ygrid,24,38.6756905705819,indicator,0,
sub[0]Xgrid,5,Ygrid,21,38.4719769341333,indicator,0,sub[1]Xgrid,12,Ygrid,22,38.4719769341333,indicator,0,
sub[0]Xgrid,5,Ygrid,21,38.7793878069889,indicator,0,sub[1]Xgrid,13,Ygrid,24,38.7793878069889,indicator,0,
sub[0]Xgrid,5,Ygrid,21,39.0663359565166,indicator,0,sub[1]Xgrid,10,Ygrid,24,39.0663359565166,indicator,0,
sub[0]Xgrid,5,Ygrid,21,38.4912356377106,indicator,0,sub[1]Xgrid,9,Ygrid,22,38.4912356377106,indicator,0,
sub[0]Xgrid,5,Ygrid,21,39.5154939509519,indicator,0,sub[1]Xgrid,12,Ygrid,19,39.5154939509519,indicator,0,
sub[0]Xgrid,5,Ygrid,21,38.8511571675352,indicator,0,sub[1]Xgrid,17,Ygrid,21,38.8511571675352,indicator,0,
sub[0]Xgrid,5,Ygrid,21,38.6371383126627,indicator,0,sub[1]Xgrid,13,Ygrid,21,38.6371383126627,indicator,0,
sub[0]Xgrid,5,Ygrid,21,38.4779816974688,indicator,0,sub[1]Xgrid,13,Ygrid,22,38.4779816974688,indicator,0,
sub[0]Xgrid,5,Ygrid,21,38.9435879941707,indicator,0,sub[1]Xgrid,18,Ygrid,21,38.9435879941707,indicator,0,
sub[0]Xgrid,5,Ygrid,21,38.7793878069889,indicator,0,sub[1]Xgrid,16,Ygrid,21,38.7793878069889,indicator,0,
sub[0]Xgrid,5,Ygrid,21,38.6756905705819,indicator,0,sub[1]Xgrid,14,Ygrid,21,38.6756905705819,indicator,0,
sub[0]Xgrid,2,Ygrid,5,42.4671495256857,indicator,26,sub[1]Xgrid,7,Ygrid,6,42.4671495256857,indicator,26,sub[2]Xgrid,5,Ygrid,21,42.4671495256857,indicator,26,
sub[0]Xgrid,2,Ygrid,5,39.0316718177322,indicator,26,sub[1]Xgrid,1,Ygrid,7,39.0316718177322,indicator,26,sub[2]Xgrid,5,Ygrid,21,39.0316718177322,indicator,26,
sub[0]Xgrid,2,Ygrid,5,39.7693236143194,indicator,26,sub[1]Xgrid,0,Ygrid,8,39.7693236143194,indicator,26,sub[2]Xgrid,5,Ygrid,21,39.7693236143194,indicator,26,
sub[0]Xgrid,2,Ygrid,5,38.7222170421765,indicator,26,sub[1]Xgrid,2,Ygrid,12,38.7222170421765,indicator,26,sub[2]Xgrid,5,Ygrid,21,38.7222170421765,indicator,26,
sub[0]Xgrid,2,Ygrid,5,40.282840340013,indicator,26,sub[1]Xgrid,0,Ygrid,6,40.282840340013,indicator,26,sub[2]Xgrid,5,Ygrid,21,40.282840340013,indicator,26,
sub[0]Xgrid,2,Ygrid,5,39.8111240919389,indicator,26,sub[1]Xgrid,0,Ygrid,12,39.8111240919389,indicator,26,sub[2]Xgrid,5,Ygrid,21,39.8111240919389,indicator,26,
sub[0]Xgrid,2,Ygrid,5,38.6371383126627,indicator,26,sub[1]Xgrid,2,Ygrid,10,38.6371383126627,indicator,26,sub[2]Xgrid,5,Ygrid,21,38.6371383126627,indicator,26,
sub[0]Xgrid,2,Ygrid,5,38.7491145954632,indicator,26,sub[1]Xgrid,4,Ygrid,9,38.7491145954632,indicator,26,sub[2]Xgrid,5,Ygrid,21,38.7491145954632,indicator,26,
Path[2]Xgrid,21,Ygrid,2,Distance,23100,Fdis,-504999.975730278,Fitness,100,subcount,0,Sunev,0
sub[0]Xgrid,2,Ygrid,24,44,indicator,0,
sub[0]Xgrid,11,Ygrid,19,33.1637723388555,indicator,0,
sub[0]Xgrid,15,Ygrid,1,37.7365828808622,indicator,0,
sub[0]Xgrid,7,Ygrid,5,31.3260494628092,indicator,0,
sub[0]Xgrid,10,Ygrid,3,33.3011166765465,indicator,0,
sub[0]Xgrid,8,Ygrid,8,31.1126983722081,indicator,0,
sub[0]Xgrid,22,Ygrid,23,31.2360679774998,indicator,0,
sub[0]Xgrid,1,Ygrid,4,32.7155692857561,indicator,0,
sub[0]Xgrid,7,Ygrid,11,31.6965647000197,indicator,0,
sub[0]Xgrid,6,Ygrid,17,34.837382612088,indicator,0,
sub[0]Xgrid,23,Ygrid,11,35.885724127997,indicator,0,
sub[0]Xgrid,3,Ygrid,13,34.7519001994467,indicator,0,
sub[0]Xgrid,5,Ygrid,9,31.8232099796843,indicator,0,
sub[0]Xgrid,21,Ygrid,19,31.3260494628092,indicator,0,
sub[0]Xgrid,9,Ygrid,1,34.5301282473574,indicator,0,
sub[0]Xgrid,8,Ygrid,8,31.1126983722081,indicator,0,
sub[0]Xgrid,16,Ygrid,23,33.3011166765465,indicator,0,
sub[0]Xgrid,16,Ygrid,18,31.2602916254693,indicator,0,
sub[0]Xgrid,24,Ygrid,24,31.1126983722081,indicator,0,
sub[0]Xgrid,2,Ygrid,13,35.5967477524977,indicator,0,
Path[3]Xgrid,21,Ygrid,2,Distance,23100,Fdis,-504999.975730278,Fitness,100,subcount,0,Sunev,0
sub[0]Xgrid,2,Ygrid,24,44,indicator,0,
sub[0]Xgrid,11,Ygrid,19,33.1637723388555,indicator,0,
sub[0]Xgrid,15,Ygrid,1,37.7365828808622,indicator,0,
sub[0]Xgrid,7,Ygrid,5,31.3260494628092,indicator,0,
sub[0]Xgrid,10,Ygrid,3,33.3011166765465,indicator,0,
sub[0]Xgrid,8,Ygrid,8,31.1126983722081,indicator,0,
sub[0]Xgrid,22,Ygrid,23,31.2360679774998,indicator,0,
sub[0]Xgrid,1,Ygrid,4,32.7155692857561,indicator,0,
sub[0]Xgrid,7,Ygrid,11,31.6965647000197,indicator,0,
sub[0]Xgrid,6,Ygrid,17,34.837382612088,indicator,0,
sub[0]Xgrid,23,Ygrid,11,35.885724127997,indicator,0,
sub[0]Xgrid,3,Ygrid,13,34.7519001994467,indicator,0,
sub[0]Xgrid,5,Ygrid,9,31.8232099796843,indicator,0,
sub[0]Xgrid,21,Ygrid,19,31.3260494628092,indicator,0,
sub[0]Xgrid,9,Ygrid,1,34.5301282473574,indicator,0,
sub[0]Xgrid,8,Ygrid,8,31.1126983722081,indicator,0,
sub[0]Xgrid,16,Ygrid,23,33.3011166765465,indicator,0,
sub[0]Xgrid,16,Ygrid,18,31.2602916254693,indicator,0,
sub[0]Xgrid,24,Ygrid,24,31.1126983722081,indicator,0,
sub[0]Xgrid,2,Ygrid,13,35.5967477524977,indicator,0,
Path[4]Xgrid,21,Ygrid,2,Distance,23100,Fdis,-504999.975730278,Fitness,100,subcount,0,Sunev,0
sub[0]Xgrid,2,Ygrid,24,44,indicator,0,
sub[0]Xgrid,11,Ygrid,19,33.1637723388555,indicator,0,
sub[0]Xgrid,15,Ygrid,1,37.7365828808622,indicator,0,
sub[0]Xgrid,7,Ygrid,5,31.3260494628092,indicator,0,
sub[0]Xgrid,10,Ygrid,3,33.3011166765465,indicator,0,
sub[0]Xgrid,8,Ygrid,8,31.1126983722081,indicator,0,
sub[0]Xgrid,22,Ygrid,23,31.2360679774998,indicator,0,
sub[0]Xgrid,1,Ygrid,4,32.7155692857561,indicator,0,
sub[0]Xgrid,7,Ygrid,11,31.6965647000197,indicator,0,
sub[0]Xgrid,6,Ygrid,17,34.837382612088,indicator,0,
sub[0]Xgrid,23,Ygrid,11,35.885724127997,indicator,0,
sub[0]Xgrid,3,Ygrid,13,34.7519001994467,indicator,0,
sub[0]Xgrid,5,Ygrid,9,31.8232099796843,indicator,0,
sub[0]Xgrid,21,Ygrid,19,31.3260494628092,indicator,0,
sub[0]Xgrid,9,Ygrid,1,34.5301282473574,indicator,0,
sub[0]Xgrid,8,Ygrid,8,31.1126983722081,indicator,0,
sub[0]Xgrid,16,Ygrid,23,33.3011166765465,indicator,0,
sub[0]Xgrid,16,Ygrid,18,31.2602916254693,indicator,0,
sub[0]Xgrid,24,Ygrid,24,31.1126983722081,indicator,0,
sub[0]Xgrid,2,Ygrid,13,35.5967477524977,indicator,0,
Path[5]Xgrid,21,Ygrid,2,Distance,23100,Fdis,-504999.975730278,Fitness,100,subcount,0,Sunev,0
sub[0]Xgrid,2,Ygrid,24,44,indicator,0,
sub[0]Xgrid,11,Ygrid,19,33.1637723388555,indicator,0,
sub[0]Xgrid,15,Ygrid,1,37.7365828808622,indicator,0,
sub[0]Xgrid,7,Ygrid,5,31.3260494628092,indicator,0,
sub[0]Xgrid,10,Ygrid,3,33.3011166765465,indicator,0,
sub[0]Xgrid,8,Ygrid,8,31.1126983722081,indicator,0,
sub[0]Xgrid,22,Ygrid,23,31.2360679774998,indicator,0,
sub[0]Xgrid,1,Ygrid,4,32.7155692857561,indicator,0,
sub[0]Xgrid,7,Ygrid,11,31.6965647000197,indicator,0,
sub[0]Xgrid,6,Ygrid,17,34.837382612088,indicator,0,
sub[0]Xgrid,23,Ygrid,11,35.885724127997,indicator,0,
sub[0]Xgrid,3,Ygrid,13,34.7519001994467,indicator,0,
sub[0]Xgrid,5,Ygrid,9,31.8232099796843,indicator,0,
sub[0]Xgrid,21,Ygrid,19,31.3260494628092,indicator,0,
sub[0]Xgrid,9,Ygrid,1,34.5301282473574,indicator,0,
sub[0]Xgrid,8,Ygrid,8,31.1126983722081,indicator,0,
sub[0]Xgrid,16,Ygrid,23,33.3011166765465,indicator,0,
sub[0]Xgrid,16,Ygrid,18,31.2602916254693,indicator,0,
sub[0]Xgrid,24,Ygrid,24,31.1126983722081,indicator,0,
sub[0]Xgrid,2,Ygrid,13,35.5967477524977,indicator,0,
Path[6]Xgrid,21,Ygrid,2,Distance,23100,Fdis,-504999.975730278,Fitness,100,subcount,0,Sunev,0
sub[0]Xgrid,2,Ygrid,24,44,indicator,0,
sub[0]Xgrid,11,Ygrid,19,33.1637723388555,indicator,0,
sub[0]Xgrid,15,Ygrid,1,37.7365828808622,indicator,0,
sub[0]Xgrid,7,Ygrid,5,31.3260494628092,indicator,0,
sub[0]Xgrid,10,Ygrid,3,33.3011166765465,indicator,0,
sub[0]Xgrid,8,Ygrid,8,31.1126983722081,indicator,0,
sub[0]Xgrid,22,Ygrid,23,31.2360679774998,indicator,0,
sub[0]Xgrid,1,Ygrid,4,32.7155692857561,indicator,0,
sub[0]Xgrid,7,Ygrid,11,31.6965647000197,indicator,0,
sub[0]Xgrid,6,Ygrid,17,34.837382612088,indicator,0,
sub[0]Xgrid,23,Ygrid,11,35.885724127997,indicator,0,
sub[0]Xgrid,3,Ygrid,13,34.7519001994467,indicator,0,
sub[0]Xgrid,5,Ygrid,9,31.8232099796843,indicator,0,
sub[0]Xgrid,21,Ygrid,19,31.3260494628092,indicator,0,
sub[0]Xgrid,9,Ygrid,1,34.5301282473574,indicator,0,
sub[0]Xgrid,8,Ygrid,8,31.1126983722081,indicator,0,
sub[0]Xgrid,16,Ygrid,23,33.3011166765465,indicator,0,
sub[0]Xgrid,16,Ygrid,18,31.2602916254693,indicator,0,
sub[0]Xgrid,24,Ygrid,24,31.1126983722081,indicator,0,
sub[0]Xgrid,2,Ygrid,13,35.5967477524977,indicator,0,
Path[7]Xgrid,21,Ygrid,2,Distance,23100,Fdis,-504999.975730278,Fitness,100,subcount,0,Sunev,0
sub[0]Xgrid,2,Ygrid,24,44,indicator,0,
sub[0]Xgrid,11,Ygrid,19,33.1637723388555,indicator,0,
sub[0]Xgrid,15,Ygrid,1,37.7365828808622,indicator,0,
sub[0]Xgrid,7,Ygrid,5,31.3260494628092,indicator,0,
sub[0]Xgrid,10,Ygrid,3,33.3011166765465,indicator,0,
sub[0]Xgrid,8,Ygrid,8,31.1126983722081,indicator,0,
sub[0]Xgrid,22,Ygrid,23,31.2360679774998,indicator,0,
sub[0]Xgrid,1,Ygrid,4,32.7155692857561,indicator,0,
sub[0]Xgrid,7,Ygrid,11,31.6965647000197,indicator,0,
sub[0]Xgrid,6,Ygrid,17,34.837382612088,indicator,0,
sub[0]Xgrid,23,Ygrid,11,35.885724127997,indicator,0,
sub[0]Xgrid,3,Ygrid,13,34.7519001994467,indicator,0,
sub[0]Xgrid,5,Ygrid,9,31.8232099796843,indicator,0,
sub[0]Xgrid,21,Ygrid,19,31.3260494628092,indicator,0,
sub[0]Xgrid,9,Ygrid,1,34.5301282473574,indicator,0,
sub[0]Xgrid,8,Ygrid,8,31.1126983722081,indicator,0,
sub[0]Xgrid,16,Ygrid,23,33.3011166765465,indicator,0,
sub[0]Xgrid,16,Ygrid,18,31.2602916254693,indicator,0,
sub[0]Xgrid,24,Ygrid,24,31.1126983722081,indicator,0,
sub[0]Xgrid,2,Ygrid,13,35.5967477524977,indicator,0,
