Path[0]Xgrid,5,Ygrid,20,Distance,34.136532985617,Fdis,0.0269276617821944,Fitness,0,subcount,27
sub[0]Xgrid,5,Ygrid,20,34.136532985617,
sub[0]Xgrid,1,Ygrid,6,34.8240891328789,sub[1]Xgrid,0,Ygrid,9,34.8240891328789,sub[2]Xgrid,5,Ygrid,20,34.8240891328789,
sub[0]Xgrid,1,Ygrid,6,34.8240891328789,sub[1]Xgrid,0,Ygrid,9,34.8240891328789,sub[2]Xgrid,5,Ygrid,20,34.8240891328789,
sub[0]Xgrid,1,Ygrid,6,34.2656064168454,sub[1]Xgrid,4,Ygrid,13,34.2656064168454,sub[2]Xgrid,5,Ygrid,20,34.2656064168454,
sub[0]Xgrid,1,Ygrid,6,34.8240891328789,sub[1]Xgrid,0,Ygrid,9,34.8240891328789,sub[2]Xgrid,5,Ygrid,20,34.8240891328789,
sub[0]Xgrid,1,Ygrid,6,34.5230374091151,sub[1]Xgrid,5,Ygrid,14,34.5230374091151,sub[2]Xgrid,5,Ygrid,20,34.5230374091151,
sub[0]Xgrid,1,Ygrid,6,34.1646179932139,sub[1]Xgrid,2,Ygrid,11,34.1646179932139,sub[2]Xgrid,5,Ygrid,20,34.1646179932139,
sub[0]Xgrid,1,Ygrid,6,34.8240891328789,sub[1]Xgrid,0,Ygrid,9,34.8240891328789,sub[2]Xgrid,5,Ygrid,20,34.8240891328789,
sub[0]Xgrid,1,Ygrid,6,34.9734151536958,sub[1]Xgrid,6,Ygrid,15,34.9734151536958,sub[2]Xgrid,5,Ygrid,20,34.9734151536958,
sub[0]Xgrid,1,Ygrid,6,34.1646179932139,sub[1]Xgrid,2,Ygrid,11,34.1646179932139,sub[2]Xgrid,5,Ygrid,20,34.1646179932139,
sub[0]Xgrid,1,Ygrid,6,34.8240891328789,sub[1]Xgrid,0,Ygrid,9,34.8240891328789,sub[2]Xgrid,5,Ygrid,20,34.8240891328789,
sub[0]Xgrid,1,Ygrid,6,34.349095113385,sub[1]Xgrid,1,Ygrid,10,34.349095113385,sub[2]Xgrid,5,Ygrid,20,34.349095113385,
sub[0]Xgrid,1,Ygrid,6,34.2656064168454,sub[1]Xgrid,4,Ygrid,13,34.2656064168454,sub[2]Xgrid,5,Ygrid,20,34.2656064168454,
sub[0]Xgrid,1,Ygrid,6,34.349095113385,sub[1]Xgrid,1,Ygrid,10,34.349095113385,sub[2]Xgrid,5,Ygrid,20,34.349095113385,
sub[0]Xgrid,1,Ygrid,6,34.5230374091151,sub[1]Xgrid,5,Ygrid,14,34.5230374091151,sub[2]Xgrid,5,Ygrid,20,34.5230374091151,
sub[0]Xgrid,1,Ygrid,6,34.1495320706881,sub[1]Xgrid,3,Ygrid,12,34.1495320706881,sub[2]Xgrid,5,Ygrid,20,34.1495320706881,
sub[0]Xgrid,1,Ygrid,6,34.1646179932139,sub[1]Xgrid,2,Ygrid,11,34.1646179932139,sub[2]Xgrid,5,Ygrid,20,34.1646179932139,
sub[0]Xgrid,1,Ygrid,6,34.9734151536958,sub[1]Xgrid,6,Ygrid,15,34.9734151536958,sub[2]Xgrid,5,Ygrid,20,34.9734151536958,
sub[0]Xgrid,5,Ygrid,20,34.7311959541517,sub[1]Xgrid,11,Ygrid,19,34.7311959541517,
sub[0]Xgrid,5,Ygrid,20,34.424745057389,sub[1]Xgrid,16,Ygrid,24,34.424745057389,
sub[0]Xgrid,5,Ygrid,20,34.1376286311478,sub[1]Xgrid,14,Ygrid,22,34.1376286311478,
sub[0]Xgrid,5,Ygrid,20,34.7311959541517,sub[1]Xgrid,11,Ygrid,19,34.7311959541517,
sub[0]Xgrid,5,Ygrid,20,34.1840571459593,sub[1]Xgrid,13,Ygrid,21,34.1840571459593,
sub[0]Xgrid,5,Ygrid,20,36.2729905039162,sub[1]Xgrid,9,Ygrid,17,36.2729905039162,
sub[0]Xgrid,5,Ygrid,20,34.7311959541517,sub[1]Xgrid,11,Ygrid,19,34.7311959541517,
sub[0]Xgrid,5,Ygrid,20,34.424745057389,sub[1]Xgrid,16,Ygrid,24,34.424745057389,
sub[0]Xgrid,5,Ygrid,20,36.2729905039162,sub[1]Xgrid,9,Ygrid,17,36.2729905039162,
sub[0]Xgrid,5,Ygrid,20,35.3367561655317,sub[1]Xgrid,10,Ygrid,18,35.3367561655317,
sub[0]Xgrid,5,Ygrid,20,34.424745057389,sub[1]Xgrid,16,Ygrid,24,34.424745057389,
sub[0]Xgrid,5,Ygrid,20,34.7311959541517,sub[1]Xgrid,11,Ygrid,19,34.7311959541517,
sub[0]Xgrid,5,Ygrid,20,36.2729905039162,sub[1]Xgrid,9,Ygrid,17,36.2729905039162,
sub[0]Xgrid,5,Ygrid,20,34.1840571459593,sub[1]Xgrid,13,Ygrid,21,34.1840571459593,
sub[0]Xgrid,5,Ygrid,20,34.3691557873429,sub[1]Xgrid,12,Ygrid,20,34.3691557873429,
sub[0]Xgrid,5,Ygrid,20,35.3367561655317,sub[1]Xgrid,10,Ygrid,18,35.3367561655317,
sub[0]Xgrid,5,Ygrid,20,34.1840571459593,sub[1]Xgrid,13,Ygrid,21,34.1840571459593,
sub[0]Xgrid,5,Ygrid,20,35.3367561655317,sub[1]Xgrid,10,Ygrid,18,35.3367561655317,
sub[0]Xgrid,5,Ygrid,20,34.424745057389,sub[1]Xgrid,16,Ygrid,24,34.424745057389,
sub[0]Xgrid,5,Ygrid,20,35.3367561655317,sub[1]Xgrid,10,Ygrid,18,35.3367561655317,






















































































































































































































































































































































































































